title,year,avgRating,votes,directorName,writeName,runtime,genre
Midnight Special,2016,6.6,63184,Jeff Nichols,Jeff Nichols,112,"Drama,Mystery,Sci-Fi"
Jason Bourne,2016,6.6,174028,Paul Greengrass,Christopher Rouse,123,"Action,Thriller"
Jason Bourne,2016,6.6,174028,Paul Greengrass,Paul Greengrass,123,"Action,Thriller"
Jason Bourne,2016,6.6,174028,Paul Greengrass,Robert Ludlum,123,"Action,Thriller"
Café Society,2016,6.6,55837,Woody Allen,Woody Allen,96,"Comedy,Drama,Romance"
Hands of Stone,2016,6.6,11448,Jonathan Jakubowicz,Jonathan Jakubowicz,111,"Action,Biography,Drama"
Hush,2016,6.6,61342,Mike Flanagan,Kate Siegel,81,"Horror,Thriller"
Hush,2016,6.6,61342,Mike Flanagan,Mike Flanagan,81,"Horror,Thriller"
Bridget Jones's Baby,2016,6.6,52789,Sharon Maguire,Dan Mazer,118,"Comedy,Romance"
Bridget Jones's Baby,2016,6.6,52789,Sharon Maguire,Emma Thompson,118,"Comedy,Romance"
Bridget Jones's Baby,2016,6.6,52789,Sharon Maguire,Helen Fielding,118,"Comedy,Romance"
The Lost City of Z,2016,6.6,55749,James Gray,James Gray,141,"Adventure,Biography,Drama"
The Lost City of Z,2016,6.6,55749,James Gray,David Grann,141,"Adventure,Biography,Drama"
Batman v Superman: Dawn of Justice,2016,6.6,529359,Zack Snyder,William Moulton Marston,151,"Action,Adventure,Fantasy"
Batman v Superman: Dawn of Justice,2016,6.6,529359,Zack Snyder,David S. Goyer,151,"Action,Adventure,Fantasy"
Batman v Superman: Dawn of Justice,2016,6.6,529359,Zack Snyder,Harry G. Peter,151,"Action,Adventure,Fantasy"
Batman v Superman: Dawn of Justice,2016,6.6,529359,Zack Snyder,Chris Terrio,151,"Action,Adventure,Fantasy"
Batman v Superman: Dawn of Justice,2016,6.6,529359,Zack Snyder,Jerry Siegel,151,"Action,Adventure,Fantasy"
Batman v Superman: Dawn of Justice,2016,6.6,529359,Zack Snyder,Joe Shuster,151,"Action,Adventure,Fantasy"
Batman v Superman: Dawn of Justice,2016,6.6,529359,Zack Snyder,Bob Kane,151,"Action,Adventure,Fantasy"
Batman v Superman: Dawn of Justice,2016,6.6,529359,Zack Snyder,Bill Finger,151,"Action,Adventure,Fantasy"
The Choice,2016,6.6,26032,Ross Katz,Nicholas Sparks,111,"Drama,Romance"
The Choice,2016,6.6,26032,Ross Katz,Bryan Sipe,111,"Drama,Romance"
Denial,2016,6.6,13455,Mick Jackson,Deborah Lipstadt,109,"Biography,Drama"
Denial,2016,6.6,13455,Mick Jackson,David Hare,109,"Biography,Drama"
Whiskey Tango Foxtrot,2016,6.6,42138,Glenn Ficarra,Robert Carlock,112,"Biography,Comedy,Drama"
Whiskey Tango Foxtrot,2016,6.6,42138,John Requa,Robert Carlock,112,"Biography,Comedy,Drama"
Whiskey Tango Foxtrot,2016,6.6,42138,Glenn Ficarra,Kim Barker,112,"Biography,Comedy,Drama"
Whiskey Tango Foxtrot,2016,6.6,42138,John Requa,Kim Barker,112,"Biography,Comedy,Drama"
Better Watch Out,2016,6.5,16172,Chris Peckover,Zack Kahn,89,"Horror,Thriller"
Better Watch Out,2016,6.5,16172,Chris Peckover,Chris Peckover,89,"Horror,Thriller"
Imperium,2016,6.5,33712,Daniel Ragussis,Daniel Ragussis,109,"Crime,Drama,Thriller"
Imperium,2016,6.5,33712,Daniel Ragussis,Michael German,109,"Crime,Drama,Thriller"
Money Monster,2016,6.5,78339,Jodie Foster,Jamie Linden,98,"Crime,Drama,Thriller"
Money Monster,2016,6.5,78339,Jodie Foster,Alan DiFiore,98,"Crime,Drama,Thriller"
Money Monster,2016,6.5,78339,Jodie Foster,Jim Kouf,98,"Crime,Drama,Thriller"
The Girl on the Train,2016,6.5,131838,Tate Taylor,Paula Hawkins,112,"Crime,Drama,Mystery"
The Girl on the Train,2016,6.5,131838,Tate Taylor,Erin Cressida Wilson,112,"Crime,Drama,Mystery"
Trolls,2016,6.5,56186,Walt Dohrn,Glenn Berger,92,"Adventure,Animation,Comedy"
Trolls,2016,6.5,56186,Mike Mitchell,Glenn Berger,92,"Adventure,Animation,Comedy"
Trolls,2016,6.5,56186,Walt Dohrn,Thomas Dam,92,"Adventure,Animation,Comedy"
Trolls,2016,6.5,56186,Mike Mitchell,Thomas Dam,92,"Adventure,Animation,Comedy"
Trolls,2016,6.5,56186,Walt Dohrn,Jonathan Aibel,92,"Adventure,Animation,Comedy"
Trolls,2016,6.5,56186,Mike Mitchell,Jonathan Aibel,92,"Adventure,Animation,Comedy"
Trolls,2016,6.5,56186,Walt Dohrn,Erica Rivinoja,92,"Adventure,Animation,Comedy"
Trolls,2016,6.5,56186,Mike Mitchell,Erica Rivinoja,92,"Adventure,Animation,Comedy"
Genius,2016,6.5,13703,Michael Grandage,John Logan,104,"Biography,Drama"
Genius,2016,6.5,13703,Michael Grandage,A. Scott Berg,104,"Biography,Drama"
The Secret Life of Pets,2016,6.5,144151,Yarrow Cheney,Cinco Paul,87,"Adventure,Animation,Comedy"
The Secret Life of Pets,2016,6.5,144151,Chris Renaud,Cinco Paul,87,"Adventure,Animation,Comedy"
The Secret Life of Pets,2016,6.5,144151,Yarrow Cheney,Brian Lynch,87,"Adventure,Animation,Comedy"
The Secret Life of Pets,2016,6.5,144151,Chris Renaud,Brian Lynch,87,"Adventure,Animation,Comedy"
The Secret Life of Pets,2016,6.5,144151,Yarrow Cheney,Ken Daurio,87,"Adventure,Animation,Comedy"
The Secret Life of Pets,2016,6.5,144151,Chris Renaud,Ken Daurio,87,"Adventure,Animation,Comedy"
Now You See Me 2,2016,6.5,188251,Jon M. Chu,Boaz Yakin,129,"Action,Adventure,Comedy"
Now You See Me 2,2016,6.5,188251,Jon M. Chu,Edward Ricourt,129,"Action,Adventure,Comedy"
Now You See Me 2,2016,6.5,188251,Jon M. Chu,Peter Chiarelli,129,"Action,Adventure,Comedy"
Now You See Me 2,2016,6.5,188251,Jon M. Chu,Ed Solomon,129,"Action,Adventure,Comedy"
Batman: The Killing Joke,2016,6.5,38954,Sam Liu,Brian Azzarello,76,"Action,Animation,Crime"
Batman: The Killing Joke,2016,6.5,38954,Sam Liu,Bob Kane,76,"Action,Animation,Crime"
Batman: The Killing Joke,2016,6.5,38954,Sam Liu,Alan Moore,76,"Action,Animation,Crime"
Batman: The Killing Joke,2016,6.5,38954,Sam Liu,Bill Finger,76,"Action,Animation,Crime"
Batman: The Killing Joke,2016,6.5,38954,Sam Liu,Brian Bolland,76,"Action,Animation,Crime"
Free Fire,2016,6.4,30139,Ben Wheatley,Ben Wheatley,91,"Action,Comedy,Crime"
Free Fire,2016,6.4,30139,Ben Wheatley,Amy Jump,91,"Action,Comedy,Crime"
Blood Father,2016,6.4,47451,Jean-François Richet,Peter Craig,88,"Action,Crime,Drama"
Blood Father,2016,6.4,47451,Jean-François Richet,Andrea Berloff,88,"Action,Crime,Drama"
Wakefield,2016,6.4,10459,Robin Swicord,Robin Swicord,106,Drama
Wakefield,2016,6.4,10459,Robin Swicord,E.L. Doctorow,106,Drama
Wakefield,2016,6.4,10459,Robin Swicord,Nathaniel Hawthorne,106,Drama
The BFG,2016,6.4,62010,Steven Spielberg,Melissa Mathison,117,"Adventure,Family,Fantasy"
The BFG,2016,6.4,62010,Steven Spielberg,Roald Dahl,117,"Adventure,Family,Fantasy"
The Birth of a Nation,2016,6.4,16880,Nate Parker,Jean McGianni Celestin,120,"Biography,Drama,History"
The Birth of a Nation,2016,6.4,16880,Nate Parker,Nate Parker,120,"Biography,Drama,History"
ARQ,2016,6.4,24008,Tony Elliott,Tony Elliott,88,"Sci-Fi,Thriller"
Elvis & Nixon,2016,6.4,10876,Liza Johnson,Hanala Sagal,86,"Comedy,History"
Elvis & Nixon,2016,6.4,10876,Liza Johnson,Cary Elwes,86,"Comedy,History"
Elvis & Nixon,2016,6.4,10876,Liza Johnson,Joey Sagal,86,"Comedy,History"
Live by Night,2016,6.4,41374,Ben Affleck,Ben Affleck,129,"Action,Crime,Drama"
Live by Night,2016,6.4,41374,Ben Affleck,Dennis Lehane,129,"Action,Crime,Drama"
Love & Friendship,2016,6.4,19279,Whit Stillman,Whit Stillman,90,"Comedy,Drama,Romance"
Love & Friendship,2016,6.4,19279,Whit Stillman,Jane Austen,90,"Comedy,Drama,Romance"
A Cure for Wellness,2016,6.4,58917,Gore Verbinski,Gore Verbinski,146,"Drama,Fantasy,Horror"
A Cure for Wellness,2016,6.4,58917,Gore Verbinski,Justin Haythe,146,"Drama,Fantasy,Horror"
Triple 9,2016,6.3,55635,John Hillcoat,Matt Cook,115,"Action,Crime,Drama"
The 9th Life of Louis Drax,2016,6.3,10354,Alexandre Aja,Max Minghella,108,"Mystery,Thriller"
The 9th Life of Louis Drax,2016,6.3,10354,Alexandre Aja,Liz Jensen,108,"Mystery,Thriller"
The Shallows,2016,6.3,93641,Jaume Collet-Serra,Anthony Jaswinski,86,"Drama,Horror,Thriller"
David Brent: Life on the Road,2016,6.3,13556,Ricky Gervais,Ricky Gervais,96,"Comedy,Music"
The Take,2016,6.3,26865,James Watkins,James Watkins,92,"Action,Crime,Drama"
The Take,2016,6.3,26865,James Watkins,Andrew Baldwin,92,"Action,Crime,Drama"
Criminal,2016,6.3,46343,Ariel Vromen,David Weisberg,113,"Action,Crime,Drama"
Criminal,2016,6.3,46343,Ariel Vromen,Douglas Cook,113,"Action,Crime,Drama"
Lights Out,2016,6.3,88422,David F. Sandberg,Eric Heisserer,81,Horror
Lights Out,2016,6.3,88422,David F. Sandberg,David F. Sandberg,81,Horror
The Angry Birds Movie,2016,6.3,63776,Clay Kaytis,Mikko Pöllä,97,"Action,Adventure,Animation"
The Angry Birds Movie,2016,6.3,63776,Fergal Reilly,Mikko Pöllä,97,"Action,Adventure,Animation"
The Angry Birds Movie,2016,6.3,63776,Clay Kaytis,Mikael Hed,97,"Action,Adventure,Animation"
The Angry Birds Movie,2016,6.3,63776,Fergal Reilly,Mikael Hed,97,"Action,Adventure,Animation"
The Angry Birds Movie,2016,6.3,63776,Clay Kaytis,John Cohen,97,"Action,Adventure,Animation"
The Angry Birds Movie,2016,6.3,63776,Fergal Reilly,John Cohen,97,"Action,Adventure,Animation"
The Angry Birds Movie,2016,6.3,63776,Clay Kaytis,Jon Vitti,97,"Action,Adventure,Animation"
The Angry Birds Movie,2016,6.3,63776,Fergal Reilly,Jon Vitti,97,"Action,Adventure,Animation"
Central Intelligence,2016,6.3,116773,Rawson Marshall Thurber,David Stassen,107,"Action,Comedy,Crime"
Central Intelligence,2016,6.3,116773,Rawson Marshall Thurber,Ike Barinholtz,107,"Action,Comedy,Crime"
Central Intelligence,2016,6.3,116773,Rawson Marshall Thurber,Rawson Marshall Thurber,107,"Action,Comedy,Crime"
Keanu,2016,6.3,37490,Peter Atencio,Jordan Peele,100,"Action,Comedy"
Keanu,2016,6.3,37490,Peter Atencio,Alex Rubens,100,"Action,Comedy"
Risen,2016,6.3,20853,Kevin Reynolds,Paul Aiello,107,"Action,Adventure,Drama"
Risen,2016,6.3,20853,Kevin Reynolds,Kevin Reynolds,107,"Action,Adventure,Drama"
The Good Neighbor,2016,6.3,11739,Kasra Farahani,Mark Bianculli,98,"Crime,Drama,Thriller"
The Good Neighbor,2016,6.3,11739,Kasra Farahani,Jeff Richard,98,"Crime,Drama,Thriller"
Spectral,2016,6.3,35426,Nic Mathieu,Nic Mathieu,107,"Action,Mystery,Sci-Fi"
Spectral,2016,6.3,35426,Nic Mathieu,Ian Fried,107,"Action,Mystery,Sci-Fi"
Spectral,2016,6.3,35426,Nic Mathieu,George Nolfi,107,"Action,Mystery,Sci-Fi"
The Legend of Tarzan,2016,6.3,137049,David Yates,Adam Cozad,110,"Action,Adventure,Drama"
The Legend of Tarzan,2016,6.3,137049,David Yates,Edgar Rice Burroughs,110,"Action,Adventure,Drama"
The Legend of Tarzan,2016,6.3,137049,David Yates,Craig Brewer,110,"Action,Adventure,Drama"
"Hail, Caesar!",2016,6.3,101584,Joel Coen,Joel Coen,106,"Comedy,Mystery"
"Hail, Caesar!",2016,6.3,101584,Ethan Coen,Joel Coen,106,"Comedy,Mystery"
"Hail, Caesar!",2016,6.3,101584,Joel Coen,Ethan Coen,106,"Comedy,Mystery"
"Hail, Caesar!",2016,6.3,101584,Ethan Coen,Ethan Coen,106,"Comedy,Mystery"
Billy Lynn's Long Halftime Walk,2016,6.3,16978,Ang Lee,Ben Fountain,113,"Drama,War"
Billy Lynn's Long Halftime Walk,2016,6.3,16978,Ang Lee,Jean-Christophe Castelli,113,"Drama,War"
Inferno,2016,6.2,121594,Ron Howard,Dan Brown,121,"Action,Adventure,Crime"
Inferno,2016,6.2,121594,Ron Howard,David Koepp,121,"Action,Adventure,Crime"
Our Kind of Traitor,2016,6.2,15288,Susanna White,John le Carré,108,"Crime,Drama,Thriller"
Our Kind of Traitor,2016,6.2,15288,Susanna White,Hossein Amini,108,"Crime,Drama,Thriller"
Before I Wake,2016,6.2,26551,Mike Flanagan,Jeff Howard,97,"Drama,Fantasy,Horror"
Before I Wake,2016,6.2,26551,Mike Flanagan,Mike Flanagan,97,"Drama,Fantasy,Horror"
Personal Shopper,2016,6.2,24598,Olivier Assayas,Olivier Assayas,105,"Drama,Horror,Mystery"
The Brothers Grimsby,2016,6.2,74348,Louis Leterrier,Peter Baynham,83,"Action,Adventure,Comedy"
The Brothers Grimsby,2016,6.2,74348,Louis Leterrier,Phil Johnston,83,"Action,Adventure,Comedy"
The Brothers Grimsby,2016,6.2,74348,Louis Leterrier,Sacha Baron Cohen,83,"Action,Adventure,Comedy"
Sausage Party,2016,6.2,143309,Greg Tiernan,Jonah Hill,89,"Adventure,Animation,Comedy"
Sausage Party,2016,6.2,143309,Conrad Vernon,Jonah Hill,89,"Adventure,Animation,Comedy"
Sausage Party,2016,6.2,143309,Greg Tiernan,Evan Goldberg,89,"Adventure,Animation,Comedy"
Sausage Party,2016,6.2,143309,Conrad Vernon,Evan Goldberg,89,"Adventure,Animation,Comedy"
Sausage Party,2016,6.2,143309,Greg Tiernan,Seth Rogen,89,"Adventure,Animation,Comedy"
Sausage Party,2016,6.2,143309,Conrad Vernon,Seth Rogen,89,"Adventure,Animation,Comedy"
Sausage Party,2016,6.2,143309,Greg Tiernan,Kyle Hunter,89,"Adventure,Animation,Comedy"
Sausage Party,2016,6.2,143309,Conrad Vernon,Kyle Hunter,89,"Adventure,Animation,Comedy"
Sausage Party,2016,6.2,143309,Greg Tiernan,Ariel Shaffir,89,"Adventure,Animation,Comedy"
Sausage Party,2016,6.2,143309,Conrad Vernon,Ariel Shaffir,89,"Adventure,Animation,Comedy"
The Neon Demon,2016,6.2,63353,Nicolas Winding Refn,Mary Laws,118,"Horror,Thriller"
The Neon Demon,2016,6.2,63353,Nicolas Winding Refn,Nicolas Winding Refn,118,"Horror,Thriller"
The Neon Demon,2016,6.2,63353,Nicolas Winding Refn,Polly Stenham,118,"Horror,Thriller"
Why Him?,2016,6.2,78883,John Hamburg,Ian Helfer,111,Comedy
Why Him?,2016,6.2,78883,John Hamburg,Jonah Hill,111,Comedy
Why Him?,2016,6.2,78883,John Hamburg,John Hamburg,111,Comedy
I Am Not a Serial Killer,2016,6.2,10510,Billy O'Brien,Dan Wells,104,"Drama,Horror,Thriller"
I Am Not a Serial Killer,2016,6.2,10510,Billy O'Brien,Billy O'Brien,104,"Drama,Horror,Thriller"
I Am Not a Serial Killer,2016,6.2,10510,Billy O'Brien,Christopher Hyde,104,"Drama,Horror,Thriller"
Colossal,2016,6.2,42261,Nacho Vigalondo,Nacho Vigalondo,109,"Action,Comedy,Drama"
The Whole Truth,2016,6.2,16303,Courtney Hunt,Nicholas Kazan,93,"Crime,Drama,Mystery"
Alice Through the Looking Glass,2016,6.2,69282,James Bobin,Lewis Carroll,113,"Adventure,Family,Fantasy"
Alice Through the Looking Glass,2016,6.2,69282,James Bobin,Linda Woolverton,113,"Adventure,Family,Fantasy"
Bad Moms,2016,6.2,89099,Scott Moore,Scott Moore,100,Comedy
Bad Moms,2016,6.2,89099,Jon Lucas,Scott Moore,100,Comedy
Bad Moms,2016,6.2,89099,Scott Moore,Jon Lucas,100,Comedy
Bad Moms,2016,6.2,89099,Jon Lucas,Jon Lucas,100,Comedy
A Hologram for the King,2016,6.1,31887,Tom Tykwer,Tom Tykwer,98,"Comedy,Drama,Romance"
A Hologram for the King,2016,6.1,31887,Tom Tykwer,Dave Eggers,98,"Comedy,Drama,Romance"
The Belko Experiment,2016,6.1,31503,Greg McLean,James Gunn,89,"Action,Horror,Thriller"
American Pastoral,2016,6.1,11007,Ewan McGregor,Philip Roth,108,"Crime,Drama"
American Pastoral,2016,6.1,11007,Ewan McGregor,John Romano,108,"Crime,Drama"
How to Be Single,2016,6.1,67878,Christian Ditter,Liz Tuccillo,110,"Comedy,Romance"
How to Be Single,2016,6.1,67878,Christian Ditter,Dana Fox,110,"Comedy,Romance"
How to Be Single,2016,6.1,67878,Christian Ditter,Abby Kohn,110,"Comedy,Romance"
How to Be Single,2016,6.1,67878,Christian Ditter,Marc Silverstein,110,"Comedy,Romance"
"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,6.1,14373,Woo-Ping Yuen,Du Lu Wang,96,"Action,Adventure,Drama"
"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,6.1,14373,Woo-Ping Yuen,John Fusco,96,"Action,Adventure,Drama"
"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,6.1,14373,Woo-Ping Yuen,Bey Logan,96,"Action,Adventure,Drama"
Jack Reacher: Never Go Back,2016,6.1,102136,Edward Zwick,Richard Wenk,118,"Action,Adventure,Crime"
Jack Reacher: Never Go Back,2016,6.1,102136,Edward Zwick,Lee Child,118,"Action,Adventure,Crime"
Jack Reacher: Never Go Back,2016,6.1,102136,Edward Zwick,Marshall Herskovitz,118,"Action,Adventure,Crime"
Jack Reacher: Never Go Back,2016,6.1,102136,Edward Zwick,Edward Zwick,118,"Action,Adventure,Crime"
The Huntsman: Winter's War,2016,6.1,77741,Cedric Nicolas-Troyan,Evan Daugherty,114,"Action,Adventure,Drama"
The Huntsman: Winter's War,2016,6.1,77741,Cedric Nicolas-Troyan,Evan Spiliotopoulos,114,"Action,Adventure,Drama"
The Huntsman: Winter's War,2016,6.1,77741,Cedric Nicolas-Troyan,Craig Mazin,114,"Action,Adventure,Drama"
Suicide Squad,2016,6.1,474149,David Ayer,Gene Colan,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,Bob Haney,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,Jerry Robinson,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,John Byrne,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,Don Newton,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,Paul Dini,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,John Ostrander,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,Lew Schwartz,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,David Ayer,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,Bob Kane,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,Bruce Timm,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,John Broome,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,Mike W. Barr,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,Len Wein,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,Jim Aparo,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,Carmine Infantino,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,Robert Kanigher,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,Gerry Conway,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,Bill Finger,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,Ross Andru,123,"Action,Adventure,Fantasy"
Suicide Squad,2016,6.1,474149,David Ayer,Curt Swan,123,"Action,Adventure,Fantasy"
Ouija: Origin of Evil,2016,6.1,40274,Mike Flanagan,Jeff Howard,99,"Horror,Thriller"
Ouija: Origin of Evil,2016,6.1,40274,Mike Flanagan,Juliet Snowden,99,"Horror,Thriller"
Ouija: Origin of Evil,2016,6.1,40274,Mike Flanagan,Stiles White,99,"Horror,Thriller"
Ouija: Origin of Evil,2016,6.1,40274,Mike Flanagan,Mike Flanagan,99,"Horror,Thriller"
In a Valley of Violence,2016,6.0,11013,Ti West,Ti West,104,"Action,Crime,Drama"
The Great Wall,2016,6.0,97245,Yimou Zhang,Doug Miro,103,"Action,Adventure,Fantasy"
The Great Wall,2016,6.0,97245,Yimou Zhang,Marshall Herskovitz,103,"Action,Adventure,Fantasy"
The Great Wall,2016,6.0,97245,Yimou Zhang,Max Brooks,103,"Action,Adventure,Fantasy"
The Great Wall,2016,6.0,97245,Yimou Zhang,Tony Gilroy,103,"Action,Adventure,Fantasy"
The Great Wall,2016,6.0,97245,Yimou Zhang,Edward Zwick,103,"Action,Adventure,Fantasy"
The Great Wall,2016,6.0,97245,Yimou Zhang,Carlo Bernard,103,"Action,Adventure,Fantasy"
The Purge: Election Year,2016,6.0,66280,James DeMonaco,James DeMonaco,108,"Action,Horror,Sci-Fi"
The Boy,2016,6.0,59811,William Brent Bell,Stacey Menear,97,"Horror,Mystery,Thriller"
Mike and Dave Need Wedding Dates,2016,6.0,67396,Jake Szymanski,Andrew Jay Cohen,98,"Adventure,Comedy,Romance"
Mike and Dave Need Wedding Dates,2016,6.0,67396,Jake Szymanski,Brendan O'Brien,98,"Adventure,Comedy,Romance"
My Big Fat Greek Wedding 2,2016,6.0,23666,Kirk Jones,Nia Vardalos,94,"Comedy,Romance"
Teenage Mutant Ninja Turtles: Out of the Shadows,2016,6.0,69955,Dave Green,André Nemec,112,"Action,Adventure,Comedy"
Teenage Mutant Ninja Turtles: Out of the Shadows,2016,6.0,69955,Dave Green,Kevin Eastman,112,"Action,Adventure,Comedy"
Teenage Mutant Ninja Turtles: Out of the Shadows,2016,6.0,69955,Dave Green,Josh Appelbaum,112,"Action,Adventure,Comedy"
Teenage Mutant Ninja Turtles: Out of the Shadows,2016,6.0,69955,Dave Green,Peter Laird,112,"Action,Adventure,Comedy"
The Promise,2016,6.0,160676,Terry George,Robin Swicord,133,"Drama,History"
The Promise,2016,6.0,160676,Terry George,Terry George,133,"Drama,History"
Beta Test,2016,5.9,10667,Nicholas Gyeney,André Kirkman,88,"Action,Sci-Fi,Thriller"
Beta Test,2016,5.9,10667,Nicholas Gyeney,Nicholas Gyeney,88,"Action,Sci-Fi,Thriller"
Barbershop: The Next Cut,2016,5.9,11833,Malcolm D. Lee,Mark Brown,111,"Comedy,Drama"
Barbershop: The Next Cut,2016,5.9,11833,Malcolm D. Lee,Tracy Oliver,111,"Comedy,Drama"
Barbershop: The Next Cut,2016,5.9,11833,Malcolm D. Lee,Kenya Barris,111,"Comedy,Drama"
London Has Fallen,2016,5.9,114050,Babak Najafi,Chad St. John,99,"Action,Drama,Thriller"
London Has Fallen,2016,5.9,114050,Babak Najafi,Christian Gudegast,99,"Action,Drama,Thriller"
London Has Fallen,2016,5.9,114050,Babak Najafi,Katrin Benedikt,99,"Action,Drama,Thriller"
London Has Fallen,2016,5.9,114050,Babak Najafi,Seth M. Sherwood,99,"Action,Drama,Thriller"
London Has Fallen,2016,5.9,114050,Babak Najafi,Creighton Rothenberger,99,"Action,Drama,Thriller"
Meet the Blacks,2016,5.9,23799,Deon Taylor,Deon Taylor,94,"Comedy,Horror"
Meet the Blacks,2016,5.9,23799,Deon Taylor,Nicole DeMasi,94,"Comedy,Horror"
Mine,2016,5.9,10715,Fabio Resinaro,Fabio Resinaro,106,"Thriller,War"
Mine,2016,5.9,10715,Fabio Guaglione,Fabio Resinaro,106,"Thriller,War"
Mine,2016,5.9,10715,Fabio Resinaro,Fabio Guaglione,106,"Thriller,War"
Mine,2016,5.9,10715,Fabio Guaglione,Fabio Guaglione,106,"Thriller,War"
True Memoirs of an International Assassin,2016,5.9,14873,Jeff Wadlow,Jeff Wadlow,98,"Action,Comedy"
True Memoirs of an International Assassin,2016,5.9,14873,Jeff Wadlow,Jeff Morris,98,"Action,Comedy"
Dirty Grandpa,2016,5.9,90020,Dan Mazer,John Phillips,102,Comedy
Ride Along 2,2016,5.9,43743,Tim Story,Phil Hay,102,"Action,Comedy"
Ride Along 2,2016,5.9,43743,Tim Story,Matt Manfredi,102,"Action,Comedy"
Ride Along 2,2016,5.9,43743,Tim Story,Greg Coolidge,102,"Action,Comedy"
Keeping Up with the Joneses,2016,5.9,45815,Greg Mottola,Michael LeSieur,105,"Action,Comedy"
War on Everyone,2016,5.8,13705,John Michael McDonagh,John Michael McDonagh,98,"Action,Comedy"
Office Christmas Party,2016,5.8,48290,Josh Gordon,Laura Solon,105,Comedy
Office Christmas Party,2016,5.8,48290,Will Speck,Laura Solon,105,Comedy
Office Christmas Party,2016,5.8,48290,Josh Gordon,Dan Mazer,105,Comedy
Office Christmas Party,2016,5.8,48290,Will Speck,Dan Mazer,105,Comedy
Office Christmas Party,2016,5.8,48290,Josh Gordon,Scott Moore,105,Comedy
Office Christmas Party,2016,5.8,48290,Will Speck,Scott Moore,105,Comedy
Office Christmas Party,2016,5.8,48290,Josh Gordon,Jon Lucas,105,Comedy
Office Christmas Party,2016,5.8,48290,Will Speck,Jon Lucas,105,Comedy
Office Christmas Party,2016,5.8,48290,Josh Gordon,Justin Malen,105,Comedy
Office Christmas Party,2016,5.8,48290,Will Speck,Justin Malen,105,Comedy
Office Christmas Party,2016,5.8,48290,Josh Gordon,Timothy Dowling,105,Comedy
Office Christmas Party,2016,5.8,48290,Will Speck,Timothy Dowling,105,Comedy
Masterminds,2016,5.8,39004,Jared Hess,Hubbel Palmer,95,"Action,Comedy,Crime"
Masterminds,2016,5.8,39004,Jared Hess,Emily Spivey,95,"Action,Comedy,Crime"
Masterminds,2016,5.8,39004,Jared Hess,Chris Bowman,95,"Action,Comedy,Crime"
The Void,2016,5.8,20059,Jeremy Gillespie,Jeremy Gillespie,90,"Horror,Mystery,Sci-Fi"
The Void,2016,5.8,20059,Steven Kostanski,Jeremy Gillespie,90,"Horror,Mystery,Sci-Fi"
The Void,2016,5.8,20059,Jeremy Gillespie,Steven Kostanski,90,"Horror,Mystery,Sci-Fi"
The Void,2016,5.8,20059,Steven Kostanski,Steven Kostanski,90,"Horror,Mystery,Sci-Fi"
Ae Dil Hai Mushkil,2016,5.8,16471,Karan Johar,Karan Johar,158,"Drama,Music,Musical"
Ae Dil Hai Mushkil,2016,5.8,16471,Karan Johar,Niranjan Iyengar,158,"Drama,Music,Musical"
Pride and Prejudice and Zombies,2016,5.8,41129,Burr Steers,Jane Austen,108,"Action,Horror,Romance"
Pride and Prejudice and Zombies,2016,5.8,41129,Burr Steers,Seth Grahame-Smith,108,"Action,Horror,Romance"
Pride and Prejudice and Zombies,2016,5.8,41129,Burr Steers,Burr Steers,108,"Action,Horror,Romance"
Special Correspondents,2016,5.8,14418,Ricky Gervais,Simon Michaël,101,Comedy
Special Correspondents,2016,5.8,14418,Ricky Gervais,Ricky Gervais,101,Comedy
Special Correspondents,2016,5.8,14418,Ricky Gervais,Jacques Labib,101,Comedy
